id,hotelId,name,image,rating,url,category,location,createdAt,updatedAt
313,NULL,"Home2 Suites by Hilton Cleveland Independence",https://s3-media2.fl.yelpcdn.com/bphoto/R9yAE8Qo2CzdTgXmTtq3Lw/o.jpg,4,https://www.yelp.com/biz/home2-suites-by-hilton-cleveland-independence-independence-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
314,NULL,"Holiday Inn Cleveland-Strongsville",https://s3-media2.fl.yelpcdn.com/bphoto/zwakoNAL0tDwP95A1wekTg/o.jpg,3,https://www.yelp.com/biz/holiday-inn-cleveland-strongsville-strongsville?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
315,NULL,"Courtyard by Marriott Cleveland Independence",https://s3-media1.fl.yelpcdn.com/bphoto/d1jS0RmfeI1ZzYfrN6EWsA/o.jpg,3,https://www.yelp.com/biz/courtyard-by-marriott-cleveland-independence-independence?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
316,NULL,"Parma Hotel",,3,https://www.yelp.com/biz/parma-hotel-cleveland?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
317,NULL,"Crowne Plaza Cleveland South - Independence",https://s3-media4.fl.yelpcdn.com/bphoto/-fL9IHhIDPvJNpw9DKb-Ow/o.jpg,2,https://www.yelp.com/biz/crowne-plaza-cleveland-south-independence-independence?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
318,NULL,"Hampton Inn & Suites Cleveland/Independence",https://s3-media4.fl.yelpcdn.com/bphoto/lDcpeWRoII9iFsvbD-yYJw/o.jpg,3,https://www.yelp.com/biz/hampton-inn-and-suites-cleveland-independence-independence?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
319,NULL,"Cleveland House Hotels",https://s3-media2.fl.yelpcdn.com/bphoto/AFUF21S9x3ceUjTVpxO7Iw/o.jpg,5,https://www.yelp.com/biz/cleveland-house-hotels-cleveland?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Vacation Rentals",Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
320,NULL,"TownePlace Suites Cleveland Airport",https://s3-media2.fl.yelpcdn.com/bphoto/IeVuvH3EifTPCkuxR2BA_g/o.jpg,4,https://www.yelp.com/biz/towneplace-suites-cleveland-airport-middleburg-heights?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
321,NULL,"La Quinta by Wyndham Cleveland - Airport North",https://s3-media4.fl.yelpcdn.com/bphoto/OVurLv_bWNsWYCjmPS1taQ/o.jpg,4,https://www.yelp.com/biz/la-quinta-by-wyndham-cleveland-airport-north-cleveland?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
322,NULL,"Residence Inn Cleveland Independence",https://s3-media3.fl.yelpcdn.com/bphoto/cuQKs7hunLMT3mmpD_HFOA/o.jpg,3,https://www.yelp.com/biz/residence-inn-cleveland-independence-independence?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
323,NULL,"Holiday Inn Express Cleveland Airport - Brook Park",https://s3-media3.fl.yelpcdn.com/bphoto/KK_cin0j2RKOF8djjaRi4w/o.jpg,4,https://www.yelp.com/biz/holiday-inn-express-cleveland-airport-brook-park-brookpark?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
324,NULL,"Hampton Inn Cleveland Airport-Tiedeman Rd",https://s3-media3.fl.yelpcdn.com/bphoto/rdhGoEONsO83e0G4hpl6aw/o.jpg,3,https://www.yelp.com/biz/hampton-inn-cleveland-airport-tiedeman-rd-brooklyn-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
325,NULL,"Embassy Suites by Hilton Cleveland Rockside",https://s3-media4.fl.yelpcdn.com/bphoto/B9pKUJ7gC24HrLXkajYxXQ/o.jpg,3,https://www.yelp.com/biz/embassy-suites-by-hilton-cleveland-rockside-independence?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
326,NULL,"DoubleTree by Hilton Hotel Cleveland - Independence",https://s3-media1.fl.yelpcdn.com/bphoto/8AlfSTUj_faPXCM9JWbmEQ/o.jpg,3,https://www.yelp.com/biz/doubletree-by-hilton-hotel-cleveland-independence-independence?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
327,NULL,"Holiday Inn Cleveland-S Independence",https://s3-media3.fl.yelpcdn.com/bphoto/es4MBazpmb1FeXphAt0S2w/o.jpg,3,https://www.yelp.com/biz/holiday-inn-cleveland-s-independence-independence?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
328,NULL,"Extended Stay America - Cleveland - Brooklyn",https://s3-media2.fl.yelpcdn.com/bphoto/ReSvDhCdURBP4684983Qlg/o.jpg,2,https://www.yelp.com/biz/extended-stay-america-cleveland-brooklyn-brooklyn?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
329,NULL,"Albergo Hotel Akropolis",,5,https://www.yelp.com/biz/albergo-hotel-akropolis-taranto?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Guest Houses",Taranto,"2020-12-17 04:48:42","2020-12-17 04:48:42"
330,NULL,"Mercure Delfino Taranto",,2,https://www.yelp.com/biz/mercure-delfino-taranto-taranto?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Taranto,"2020-12-17 04:48:42","2020-12-17 04:48:42"
331,NULL,"Grand Hotel Delfino",,1,https://www.yelp.com/biz/grand-hotel-delfino-taranto?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Taranto,"2020-12-17 04:48:42","2020-12-17 04:48:42"
332,NULL,"Appia Palace Hotel",,3,https://www.yelp.com/biz/appia-palace-hotel-massafra?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Taranto,"2020-12-17 04:48:42","2020-12-17 04:48:42"
333,NULL,"Masseria Bagnara",,5,https://www.yelp.com/biz/masseria-bagnara-lizzano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Resorts,Taranto,"2020-12-17 04:48:42","2020-12-17 04:48:42"
334,NULL,"Mon Reve",,1,https://www.yelp.com/biz/mon-reve-taranto?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Taranto,"2020-12-17 04:48:42","2020-12-17 04:48:42"
335,NULL,"Il Grillo",,3,https://www.yelp.com/biz/il-grillo-pulsano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Taranto,"2020-12-17 04:48:42","2020-12-17 04:48:42"
336,NULL,"Alberghi Plaza Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/yBGf5XCGzWWuxDe89Yj82Q/o.jpg,3,https://www.yelp.com/biz/alberghi-plaza-hotel-taranto?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,NULL,Taranto,"2020-12-17 04:48:42","2020-12-17 04:48:42"
337,NULL,"Gabbiano Hotel",,2,https://www.yelp.com/biz/gabbiano-hotel-marina-di-pulsano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Taranto,"2020-12-17 04:48:42","2020-12-17 04:48:42"
338,NULL,"Hotel Grillo",https://s3-media2.fl.yelpcdn.com/bphoto/_1kG9BGAUXWFdUHSgWKvGQ/o.jpg,3,https://www.yelp.com/biz/hotel-grillo-pulsano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Venues & Event Spaces",Taranto,"2020-12-17 04:48:42","2020-12-17 04:48:42"
339,NULL,"The Alfond Inn",https://s3-media2.fl.yelpcdn.com/bphoto/c1x7RD2W9IwBQxoO1pv5yg/o.jpg,4,https://www.yelp.com/biz/the-alfond-inn-winter-park?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
340,NULL,"Park Plaza Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/izg52rgVHLDl8fzvmbPAkQ/o.jpg,3,https://www.yelp.com/biz/park-plaza-hotel-winter-park?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
341,NULL,"The Delaney Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/fikUF4yC5J63f3EOCZ8uOw/o.jpg,5,https://www.yelp.com/biz/the-delaney-hotel-orlando?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
342,NULL,"Courtyard by Marriott Orlando Downtown",https://s3-media3.fl.yelpcdn.com/bphoto/vduVqEYTalSAba3n7TOB6g/o.jpg,4,https://www.yelp.com/biz/courtyard-by-marriott-orlando-downtown-orlando-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
343,NULL,"Hilton Garden Inn - Winter Park",https://s3-media2.fl.yelpcdn.com/bphoto/LSwSSXC2dSnhCwhghax7XA/o.jpg,5,https://www.yelp.com/biz/hilton-garden-inn-winter-park-winter-park-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
344,NULL,"Comfort Suites Downtown",https://s3-media1.fl.yelpcdn.com/bphoto/Jpv7pr1uTVECNIyOwPypEg/o.jpg,3,https://www.yelp.com/biz/comfort-suites-downtown-orlando?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
345,NULL,"Hampton Inn & Suites Orlando-North/Altamonte Springs",https://s3-media2.fl.yelpcdn.com/bphoto/AgWexJuuRCh8kfYHjEi4Rw/o.jpg,5,https://www.yelp.com/biz/hampton-inn-and-suites-orlando-north-altamonte-springs-altamonte-springs?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
346,NULL,"Thurston House",https://s3-media4.fl.yelpcdn.com/bphoto/_ChUeVuvHUKaYX1o3C3DoQ/o.jpg,5,https://www.yelp.com/biz/thurston-house-maitland?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
347,NULL,"DoubleTree by Hilton Hotel Orlando Downtown",https://s3-media2.fl.yelpcdn.com/bphoto/A0veE8kxlu1lEGL16MTALA/o.jpg,3,https://www.yelp.com/biz/doubletree-by-hilton-hotel-orlando-downtown-orlando?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
348,NULL,"Residence Inn by Marriott Orlando Downtown",https://s3-media2.fl.yelpcdn.com/bphoto/I7k_Nvp1xraeCPBc-O1dPw/o.jpg,4,https://www.yelp.com/biz/residence-inn-by-marriott-orlando-downtown-orlando-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
349,NULL,"Homewood Suites by Hilton Orlando-Maitland",https://s3-media3.fl.yelpcdn.com/bphoto/Jvt0SgLBu7pgjtdkW6eSVA/o.jpg,4,https://www.yelp.com/biz/homewood-suites-by-hilton-orlando-maitland-maitland?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
350,NULL,"Hilton Orlando/Altamonte Springs",https://s3-media2.fl.yelpcdn.com/bphoto/TOXV_ecUGdl1Qw4R5D7b6g/o.jpg,3,https://www.yelp.com/biz/hilton-orlando-altamonte-springs-altamonte-springs?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
351,NULL,"Sheraton Orlando North Hotel",https://s3-media3.fl.yelpcdn.com/bphoto/5JRH0HixEmd9zO2rUK1u-w/o.jpg,3,https://www.yelp.com/biz/sheraton-orlando-north-hotel-maitland?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
352,NULL,"Embassy Suites by Hilton Orlando Downtown",https://s3-media1.fl.yelpcdn.com/bphoto/rjCvy-gAo3FKM1LWgMdpaA/o.jpg,4,https://www.yelp.com/biz/embassy-suites-by-hilton-orlando-downtown-orlando-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
353,NULL,"Crowne Plaza Orlando-Downtown",https://s3-media2.fl.yelpcdn.com/bphoto/Q5L3EeZpWzO_1N5Zjopr0Q/o.jpg,3,https://www.yelp.com/biz/crowne-plaza-orlando-downtown-orlando?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
354,NULL,"Grand Bohemian Hotel Orlando, Autograph Collection",https://s3-media2.fl.yelpcdn.com/bphoto/kc1UFiJI6fwSfPVACjphww/o.jpg,4,https://www.yelp.com/biz/grand-bohemian-hotel-orlando-autograph-collection-orlando-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
355,NULL,"Quality Inn & Suites Winter Park Village Area",https://s3-media3.fl.yelpcdn.com/bphoto/0QGfD2LOXuEuW3H_JiX-8g/o.jpg,2,https://www.yelp.com/biz/quality-inn-and-suites-winter-park-village-area-orlando?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
356,NULL,"The Courtyard At Lake Lucerne",https://s3-media2.fl.yelpcdn.com/bphoto/bL8wqbo7i6GUObeTOjaoRg/o.jpg,5,https://www.yelp.com/biz/the-courtyard-at-lake-lucerne-orlando?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Bed & Breakfast",Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
357,NULL,"TownePlace Suites Orlando Altamonte Springs/Maitland",https://s3-media1.fl.yelpcdn.com/bphoto/1mRzmuHQ1UZlRX8qFiWx7A/o.jpg,4,https://www.yelp.com/biz/towneplace-suites-orlando-altamonte-springs-maitland-altamonte-springs-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
358,NULL,"Hawthorn Suites By Wyndham Altamonte Sprin",https://s3-media3.fl.yelpcdn.com/bphoto/pPyPIFz5X11ceExPafCkBQ/o.jpg,3,https://www.yelp.com/biz/hawthorn-suites-by-wyndham-altamonte-sprin-altamonte-springs?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Prato,"2020-12-17 04:48:44","2020-12-17 04:48:44"
359,NULL,"Hotel Europa",https://s3-media4.fl.yelpcdn.com/bphoto/_PMoS5_eKM69v5GE5tyGFA/o.jpg,4,https://www.yelp.com/biz/hotel-europa-modena?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-17 04:48:45","2020-12-17 04:48:45"
360,NULL,"Best Western Hotel Libertà",https://s3-media1.fl.yelpcdn.com/bphoto/jU8t4B2O2sY560SgDoCZfw/o.jpg,5,https://www.yelp.com/biz/best-western-hotel-libert%C3%A0-modena?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-17 04:48:45","2020-12-17 04:48:45"
361,NULL,"Hotel Canalgrande",https://s3-media3.fl.yelpcdn.com/bphoto/dejDArFdUQm0K1StyPz0cw/o.jpg,3,https://www.yelp.com/biz/hotel-canalgrande-modena?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-17 04:48:45","2020-12-17 04:48:45"
362,NULL,"Best Western Premier Hotel Milano Palace",https://s3-media1.fl.yelpcdn.com/bphoto/_4Xit2ngZ_cDPlwKkfFOmg/o.jpg,3,https://www.yelp.com/biz/best-western-premier-hotel-milano-palace-modena?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-17 04:48:45","2020-12-17 04:48:45"
363,NULL,"Rechigi Park Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/FHYlB2hAeYdoVZ8cW8NDEQ/o.jpg,3,https://www.yelp.com/biz/rechigi-park-hotel-modena?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-17 04:48:45","2020-12-17 04:48:45"
364,NULL,"Una Hotel",https://s3-media3.fl.yelpcdn.com/bphoto/R2yKdQ37jC-fDU4gfdk1BA/o.jpg,3,https://www.yelp.com/biz/una-hotel-modena?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-17 04:48:45","2020-12-17 04:48:45"
365,NULL,"Best Western Plus",https://s3-media1.fl.yelpcdn.com/bphoto/WiIZEb_qjVVphEb4CKnMdg/o.jpg,5,https://www.yelp.com/biz/best-western-plus-formigine?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-17 04:48:45","2020-12-17 04:48:45"
366,NULL,"Hotel Modena District",https://s3-media2.fl.yelpcdn.com/bphoto/78uju2UHGBAwfc-xIqIBRw/o.jpg,3,https://www.yelp.com/biz/hotel-modena-district-campogalliano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-17 04:48:45","2020-12-17 04:48:45"
367,NULL,"Casa Maria Luigia",https://s3-media1.fl.yelpcdn.com/bphoto/6_6Fur8y-SC3pT-bnsLSHw/o.jpg,5,https://www.yelp.com/biz/casa-maria-luigia-san-damaso?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Vacation Rentals",Modena,"2020-12-17 04:48:45","2020-12-17 04:48:45"
368,NULL,Estense,https://s3-media2.fl.yelpcdn.com/bphoto/gEmHsCveeZLeZDbPMXoHQQ/o.jpg,3,https://www.yelp.com/biz/estense-modena-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-17 04:48:45","2020-12-17 04:48:45"
369,NULL,"Hotels Central Park",https://s3-media3.fl.yelpcdn.com/bphoto/-ssUiXEovldEkNGxRMWddQ/o.jpg,1,https://www.yelp.com/biz/hotels-central-park-modena?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-17 04:48:45","2020-12-17 04:48:45"
370,NULL,"Albergo Milano",,3,https://www.yelp.com/biz/albergo-milano-modena-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-17 04:48:45","2020-12-17 04:48:45"
371,NULL,"Hotel Real Fini Baia del Re",,5,https://www.yelp.com/biz/hotel-real-fini-baia-del-re-modena?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modena,"2020-12-17 04:48:45","2020-12-17 04:48:45"
372,NULL,"è Hotel",https://s3-media4.fl.yelpcdn.com/bphoto/T7Gz7wvAB-TP26mF2Q0W6w/o.jpg,4,https://www.yelp.com/biz/%C3%A8-hotel-reggio-calabria-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,"Reggio Calabria","2020-12-17 04:48:47","2020-12-17 04:48:47"
